Show,Date,Person,Media Type,Media Value,,Title,,,,,,,,,,,,,,,,,,,,,
200,3/24/09,Os Guinness,4,http://www.veritas.org/talks/you-only-live-once-if-then/?view=all-talks&ccm_paging_p=37,,You Only Live Once (if then),,,,,,,,,,,,,,,,,,,,,
200,3/24/09,Os Guinness,4,http://www.veritas.org/talks/you-only-live-once-if-then-shopping-our-selves-global-supermarket/?view=all-talks&ccm_paging_p=37,,You Only Live Once (if then): Shopping for Our Selves in the Global Supermarket,,,,,,,,,,,,,,,,,,,,,
200,3/23/09,Os Guinness,4,http://www.veritas.org/talks/survival-fastest-living-sanely-when-life-fired-point-blank/?view=all-talks&ccm_paging_p=37,,Survival of the Fastest: Living Sanely When Life is Fired Point Blank,,,,,,,,,,,,,,,,,,,,,
200,3/13/09,John Hare|Peter Singer|Eric Gregory,1,UU7sqi8iBBI,,Moral Mammals,,,,,,,,,,,,,,,,,,,,,
200,3/13/09,John Patrick|John Vervaeke|Richard Chambers,4,http://www.veritas.org/talks/faith-education-and-meaning-life/?view=all-talks&ccm_paging_p=37,,"Faith, Education, and the Meaning of Life",,,,,,,,,,,,,,,,,,,,,
200,3/12/09,John Patrick,4,http://www.veritas.org/talks/making-sense-life-exploring-meaning-and-purpose-pluralistic-society/?view=all-talks&ccm_paging_p=38,,Making Sense of Life: Exploring meaning and purpose in a pluralistic society,,,,,,,,,,,,,,,,,,,,,
200,3/12/09,Gerald Gabrielse,4,http://www.veritas.org/talks/matter-antimatter-does-it-matter/?view=all-talks&ccm_paging_p=38,,"Matter, Antimatter, Does It Matter?",,,,,,,,,,,,,,,,,,,,,
200,3/11/09,Mary Poplin|Stephen Prothero,4,http://www.veritas.org/talks/ignorance-isnt-bliss-what-every-college-student-should-know-about-religion-and-doesnt/?view=all-talks&ccm_paging_p=38,,Ignorance ISN'T Bliss: What every college student should know about religion and doesn't,,,,,,,,,,,,,,,,,,,,,
200,3/11/09,Mia Chung|Kevin Gosa,4,http://www.veritas.org/talks/sharper-flatter-does-it-matter/?view=all-talks&ccm_paging_p=38,,"Sharper, Flatter - Does it Matter?",,,,,,,,,,,,,,,,,,,,,
200,3/2/09,Richard Barkham|Mark Campanale|Martin Clark|Revd. Richard Higginson|Graeme Leach|Michael Schluter CBE,4,http://www.veritas.org/talks/can-capital-markets-be-moral/?view=all-talks&ccm_paging_p=38,,Can Capital Markets be Moral?,,,,,,,,,,,,,,,,,,,,,
200,2/25/09,Dave Kansas,4,http://www.veritas.org/talks/beyond-survival-real-provision-and-strength-darkest-hour/?view=all-talks&ccm_paging_p=38,,Beyond Survival: Real Provision and Strength at the Darkest Hour,,,,,,,,,,,,,,,,,,,,,
200,2/25/09,William Lane Craig,1,kNfJL-yGpNM?rel=0,,"Who was Jesus, Really? Searching for the Historical Jesus",,,,,,,,,,,,,,,,,,,,,
200,2/24/09,Chuck Stetson|Stephen J. Brown,4,http://www.veritas.org/talks/answering-cries-culture-discovering-real-progress-modern-america/?view=all-talks&ccm_paging_p=38,,Answering the Cries of a Culture: Discovering Real Progress for Modern America,,,,,,,,,,,,,,,,,,,,,
200,2/24/09,William Lane Craig|Shelly Kagan,1,Rm2wShHJ2iA?rel=0,,Is God Necessary for Morality?,,,,,,,,,,,,,,,,,,,,,
200,2/21/09,Shane Claiborne,4,http://www.veritas.org/talks/beautiful-conversation/?view=all-talks&ccm_paging_p=38,,A Beautiful Conversation,,,,,,,,,,,,,,,,,,,,,
200,2/20/09,Dave Schmelzer,4,http://www.veritas.org/talks/what-beautiful-society/?view=all-talks&ccm_paging_p=38,,What Is A Beautiful Society?,,,,,,,,,,,,,,,,,,,,,
200,2/19/09,Eric Chivian|Richard Cizik|Kyle Van Houtan|Larry Schweiger,4,http://www.veritas.org/talks/what-beautiful-world/?view=all-talks&ccm_paging_p=38,,What Is A Beautiful World?,,,,,,,,,,,,,,,,,,,,,
200,2/18/09,Lauren Winner|Rick McKinley|Marla Frederick,4,http://www.veritas.org/talks/what-beautiful-person/?view=all-talks&ccm_paging_p=38,,What Is A Beautiful Person?,,,,,,,,,,,,,,,,,,,,,
200,2/18/09,Os Guinness,4,http://www.veritas.org/talks/journey-thinking-persons-quest-meaning-pluralistic-world/?view=all-talks&ccm_paging_p=38,,The Journey: A Thinking Person's Quest for Meaning in a Pluralistic World,,,,,,,,,,,,,,,,,,,,,
200,2/17/09,James Denison|Eddie Mowrer|Pandit Mahendra Persad|Imam Zia-ul-Haq Shaikh|Rabbi Howard Wolk,4,http://www.veritas.org/talks/religious-differences-significant-and-irreconcilable/?view=all-talks&ccm_paging_p=38,,Religious Differences: Significant and Irreconcilable?,,,,,,,,,,,,,,,,,,,,,
200,2/13/09,Jack Swearengen,4,http://www.veritas.org/talks/time-kill-time-heal-technology-through-biblical-lens/?view=all-talks&ccm_paging_p=38,,"A Time to Kill, a Time to Heal: Technology through a biblical lens",,,,,,,,,,,,,,,,,,,,,
200,2/5/09,Francis Collins,4,http://www.veritas.org/talks/language-god/?view=all-talks&ccm_paging_p=39,,The Language of God,,,,,,,,,,,,,,,,,,,,,
200,1/23/09,Lilian Barger,4,http://www.veritas.org/talks/biblical-religion-and-sacred-feminine/?view=all-talks&ccm_paging_p=39,,Biblical Religion and the Sacred Feminine,,,,,,,,,,,,,,,,,,,,,
200,1/23/09,Paul Copan,4,http://www.veritas.org/talks/plurality-religions/?view=all-talks&ccm_paging_p=39,,The Plurality of Religions,,,,,,,,,,,,,,,,,,,,,
200,1/21/09,Jeffrey P. Schloss,4,http://www.veritas.org/talks/christian-love-biologically-impossible-evolutionary-theory-question-human-uniqueness/?view=all-talks&ccm_paging_p=39,,Is Christian Love Biologically Impossible? - Evolutionary Theory & the Question of Human Uniqueness,,,,,,,,,,,,,,,,,,,,,
200,1/21/09,Paul Copan,4,http://www.veritas.org/talks/atheism-vs-theism/?view=all-talks&ccm_paging_p=39,,Atheism vs. Theism,,,,,,,,,,,,,,,,,,,,,
200,1/21/09,Francis Collins,4,http://www.veritas.org/talks/language-god2/?view=all-talks&ccm_paging_p=39,,The Language of God,,,,,,,,,,,,,,,,,,,,,
200,1/21/09,Francis Collins,4,http://www.veritas.org/talks/language-god1/?view=all-talks&ccm_paging_p=39,,The Language of God,,,,,,,,,,,,,,,,,,,,,
200,1/20/09,Lilian Barger,4,http://www.veritas.org/talks/death-beauty/?view=all-talks&ccm_paging_p=39,,The Death of Beauty,,,,,,,,,,,,,,,,,,,,,
200,1/20/09,Fazale Rana,4,http://www.veritas.org/talks/cells-design-how-biochemistry-reveals-work-creator/?view=all-talks&ccm_paging_p=39,,The Cell’s Design: How Biochemistry Reveals the Work of a Creator,,,,,,,,,,,,,,,,,,,,,
200,1/20/09,Douglas Estes,4,http://www.veritas.org/talks/temporal-mechanics-gospels-chronology-history-theology-and-life-jesus/?view=all-talks&ccm_paging_p=39,,"The Temporal Mechanics of the Gospels: Chronology, History, Theology and the Life of Jesus",,,,,,,,,,,,,,,,,,,,,
200,1/9/09,Lamin Sanneh,4,http://www.veritas.org/talks/resurgence-christianity-world-religion/?view=all-talks&ccm_paging_p=39,,The Resurgence of Christianity as a World Religion,,,,,,,,,,,,,,,,,,,,,
200,12/31/08,Princess Kasune Zulu|Steve Haas,4,http://www.veritas.org/talks/global-impact-aids-exploration-aids-pandemic-and-our-unavoidable-call-respond/?view=all-talks&ccm_paging_p=39,,Global Impact: AIDS-An Exploration of the AIDS Pandemic and Our Unavoidable Call to Respond,,,,,,,,,,,,,,,,,,,,,
200,12/31/08,Timothy J. Keller|Andrew Delbanco|Mark Lilla|Dale Hanson Bourke,4,http://www.veritas.org/talks/exclusive-religion-pluralistic-society/?view=all-talks&ccm_paging_p=39,,Exclusive Religion in a Pluralistic Society,,,,,,,,,,,,,,,,,,,,,
200,12/31/08,Alvin Plantinga|Richard Gale Ph.D.,4,http://www.veritas.org/talks/existence-evil-and-problem-god/?view=all-talks&ccm_paging_p=39,,The Existence of Evil and the Problem of God,,,,,,,,,,,,,,,,,,,,,
200,11/15/08,Robert Orr,4,http://www.veritas.org/talks/physician-assisted-suicide-ever-justified/?view=all-talks&ccm_paging_p=39,,Is Physician-Assisted Suicide Ever Justified?,,,,,,,,,,,,,,,,,,,,,
200,11/12/08,Jon Rittenhouse,4,http://www.veritas.org/talks/body-soul-issue-being-human-more-just-material-existence/?view=all-talks&ccm_paging_p=40,,The Body-Soul Issue: Is being human more than just material existence?,,,,,,,,,,,,,,,,,,,,,
200,11/12/08,Kelly Monroe Kullberg,4,http://www.veritas.org/talks/finding-god-beyond-harvard-quest-veritas/?view=all-talks&ccm_paging_p=40,,Finding God Beyond Harvard: The Quest for Veritas,,,,,,,,,,,,,,,,,,,,,
200,11/6/08,Greg Ganssle,4,http://www.veritas.org/talks/problem-evil3/?view=all-talks&ccm_paging_p=40,,Problem of Evil,,,,,,,,,,,,,,,,,,,,,
200,10/29/08,Chris Seiple|Alfred Stephan|Peter Awn,4,http://www.veritas.org/talks/democracy-terrorism-and-religious-freedom/?view=all-talks&ccm_paging_p=40,,"Democracy, Terrorism, and Religious Freedom",,,,,,,,,,,,,,,,,,,,,
200,10/24/08,Michael Berens,4,http://www.veritas.org/talks/jesus-and-science/?view=all-talks&ccm_paging_p=40,,Jesus and Science,,,,,,,,,,,,,,,,,,,,,
200,10/23/08,Rev. Jon McHatton,4,http://www.veritas.org/talks/jesus-and-politics/?view=all-talks&ccm_paging_p=40,,Jesus and Politics,,,,,,,,,,,,,,,,,,,,,
200,10/22/08,Mary Poplin,4,http://www.veritas.org/talks/jesus-and-university/?view=all-talks&ccm_paging_p=40,,Jesus and the University,,,,,,,,,,,,,,,,,,,,,
200,10/15/08,David Eisenbach|Chuck Colson,1,r_OqvFJhDRY,,How God Turned Around Nixon's Hatchet Man,,,,,,,,,,,,,,,,,,,,,
200,10/9/08,Stephen Davis,4,http://www.veritas.org/talks/uniqueness-christianity/?view=all-talks&ccm_paging_p=40,,The Uniqueness of Christianity,,,,,,,,,,,,,,,,,,,,,
200,4/23/08,N. T. Wright,4,http://www.veritas.org/talks/why-does-jesus-resurrection-matter/?view=all-talks&ccm_paging_p=40,,Why Does Jesus' Resurrection Matter?,,,,,,,,,,,,,,,,,,,,,
200,4/18/08,Scott Yenor,4,http://www.veritas.org/talks/suffering-and-modernity-scraping-barnacles/?view=all-talks&ccm_paging_p=40,,Suffering and Modernity: Scraping Barnacles,,,,,,,,,,,,,,,,,,,,,
200,4/18/08,Scott Yenor,4,http://www.veritas.org/talks/suffering-and-modernity-making-suffering-sensible/?view=all-talks&ccm_paging_p=40,,Suffering and Modernity: Making Suffering Sensible,,,,,,,,,,,,,,,,,,,,,
200,4/10/08,William Lane Craig|Louise Antony,1,6wKkbquUDSM?rel=0,,Is God Necessary for Morality?,,,,,,,,,,,,,,,,,,,,,
200,3/20/08,Jennifer Wiseman,4,http://www.veritas.org/talks/marvelous-universe/?view=all-talks&ccm_paging_p=40,,A Marvelous Universe,,,,,,,,,,,,,,,,,,,,,
200,3/19/08,Bethany Hoang,4,http://www.veritas.org/talks/there-hope-hopeless-world-perspectives-serving-others-and-seeking-justice/?view=all-talks&ccm_paging_p=40,,Is there hope in a hopeless world? Perspectives on serving others and seeking justice,,,,,,,,,,,,,,,,,,,,,
200,3/6/08,Timothy J. Keller,4,http://www.veritas.org/talks/reason-god-belief-age-skepticism1/?view=all-talks&ccm_paging_p=40,,The Reason for God: Belief in an age of Skepticism,,,,,,,,,,,,,,,,,,,,,
200,3/4/08,Timothy J. Keller,4,http://www.veritas.org/talks/one-nation-under-god-faith-love-public-sphere/?view=all-talks&ccm_paging_p=41,,One Nation Under God: Faith & Love in the Public Sphere,,,,,,,,,,,,,,,,,,,,,
200,3/4/08,Timothy J. Keller,4,http://www.veritas.org/talks/clip-explain-away-religion-tim-keller-argues-we-cant/?view=all-talks&ccm_paging_p=41,,[Clip] Explain away religion? Tim Keller argues that we can't.,,,,,,,,,,,,,,,,,,,,,
200,3/4/08,Alister McGrath,4,http://www.veritas.org/talks/gospel-public-truth/?view=all-talks&ccm_paging_p=41,,Gospel As Public Truth,,,,,,,,,,,,,,,,,,,,,
200,3/4/08,Lisa Harper,4,http://www.veritas.org/talks/politics-jesus/?view=all-talks&ccm_paging_p=41,,Politics of Jesus,,,,,,,,,,,,,,,,,,,,,
200,3/4/08,Timothy J. Keller,4,http://www.veritas.org/talks/conversation-tim-keller-belief-age-skepticism/?view=all-talks&ccm_paging_p=41,,A Conversation with Tim Keller: Belief in an Age of Skepticism?,,,,,,,,,,,,,,,,,,,,,
200,3/1/08,Rev. John Polkinghorne,4,http://www.veritas.org/talks/science-public-sphere/?view=all-talks&ccm_paging_p=41,,Science in the Public Sphere,,,,,,,,,,,,,,,,,,,,,
200,2/29/08,Mary Poplin,4,http://www.veritas.org/talks/justice-christian-and-secular/?view=all-talks&ccm_paging_p=41,,Justice: Christian and Secular,,,,,,,,,,,,,,,,,,,,,
200,2/29/08,Baroness Caroline Cox,4,http://www.veritas.org/talks/religious-freedom/?view=all-talks&ccm_paging_p=41,,Religious Freedom,,,,,,,,,,,,,,,,,,,,,
200,2/27/08,Timothy J. Keller,4,http://www.veritas.org/talks/reason-god-belief-age-skepticism2/?view=all-talks&ccm_paging_p=41,,Reason for God? Belief in an Age of Skepticism,,,,,,,,,,,,,,,,,,,,,
200,2/26/08,Timothy J. Keller,4,http://www.veritas.org/talks/how-could-good-god-allow-suffering-belief-age-skepticism/?view=all-talks&ccm_paging_p=41,,How Could a Good God Allow Suffering? Belief in an Age of Skepticism,,,,,,,,,,,,,,,,,,,,,
200,2/21/08,William Lane Craig,1,QdDfw3fTqIk?rel=0,,Can We Be Good Without God?,,,,,,,,,,,,,,,,,,,,,
200,2/20/08,Robert M. Bowman Jr.,4,http://www.veritas.org/talks/are-there-objective-truths/?view=all-talks&ccm_paging_p=41,,Are There Objective Truths?,,,,,,,,,,,,,,,,,,,,,
200,2/20/08,Walter Bradley,4,http://www.veritas.org/talks/bio-friendly-universe-design/?view=all-talks&ccm_paging_p=41,,The Bio-Friendly Universe: By Design?,,,,,,,,,,,,,,,,,,,,,
200,2/19/08,Fritz Schaefer|H. Fritz Schaefer III|Henry Schaefer,4,http://www.veritas.org/talks/scientists-and-their-gods/?view=all-talks&ccm_paging_p=41,,Scientists and Their Gods,,,,,,,,,,,,,,,,,,,,,
200,2/19/08,Stuart McAllister,4,http://www.veritas.org/talks/faith-reasonable/?view=all-talks&ccm_paging_p=41,,Is Faith Reasonable?,,,,,,,,,,,,,,,,,,,,,
200,2/19/08,Timothy J. Keller|Martin Bashir|David Eisenbach,4,http://www.veritas.org/talks/reason-god-belief-age-skepticism3/?view=all-talks&ccm_paging_p=41,,Reason for God? Belief in an Age of Skepticism,,,,,,,,,,,,,,,,,,,,,
200,2/18/08,Dawn Eden,4,http://www.veritas.org/talks/thrill-chaste/?view=all-talks&ccm_paging_p=42,,The Thrill of the Chaste,,,,,,,,,,,,,,,,,,,,,
200,2/18/08,Dallas Willard,4,http://www.veritas.org/talks/what-your-u-wont-teach-u-u-r-apt-catch-anyway/?view=all-talks&ccm_paging_p=42,,"What Your U Won't Teach U, But U r Apt to Catch Anyway",,,,,,,,,,,,,,,,,,,,,
200,2/17/08,Dallas Willard,4,http://www.veritas.org/talks/value-truth/?view=all-talks&ccm_paging_p=42,,The Value of Truth,,,,,,,,,,,,,,,,,,,,,
200,2/13/08,Hugh Ross,4,http://www.veritas.org/talks/creation-evolution-or-both/?view=all-talks&ccm_paging_p=42,,"Creation, Evolution or Both?",,,,,,,,,,,,,,,,,,,,,
200,2/11/08,Fazale Rana,4,http://www.veritas.org/talks/creation-evolution-or-both1/?view=all-talks&ccm_paging_p=42,,"Creation, Evolution or Both?",,,,,,,,,,,,,,,,,,,,,
200,1/26/08,Alister McGrath|Professor Lionel Tarassenko|Professor Andrew Briggs,4,http://www.veritas.org/talks/science-are-we-machines/?view=all-talks&ccm_paging_p=42,,Science: Are We Machines?,,,,,,,,,,,,,,,,,,,,,
200,1/26/08,Edmund Newell,4,http://www.veritas.org/talks/blessed-are-poor-young-development-practitioners-forum/?view=all-talks&ccm_paging_p=42,,Blessed are the Poor: A Young Development Practitioners' Forum,,,,,,,,,,,,,,,,,,,,,
200,1/25/08,Rev Cyprian Yobera|Andrew Dilnot|Sabina Alkire,4,http://www.veritas.org/talks/blessed-are-poor/?view=all-talks&ccm_paging_p=42,,Blessed are the Poor,,,,,,,,,,,,,,,,,,,,,
200,1/18/08,David Westlake,4,http://www.veritas.org/talks/richpoor-dinner/?view=all-talks&ccm_paging_p=42,,Rich/Poor Dinner,,,,,,,,,,,,,,,,,,,,,
200,11/29/07,Rev Cyprian Yobera,4,http://www.veritas.org/talks/colonialism-and-missionary-legacy-africa/?view=all-talks&ccm_paging_p=42,,Colonialism and the Missionary Legacy in Africa,,,,,,,,,,,,,,,,,,,,,
200,11/16/07,Roger Lundin,4,http://www.veritas.org/talks/modern-literature-and-question-belief/?view=all-talks&ccm_paging_p=42,,Modern Literature and the Question of Belief,,,,,,,,,,,,,,,,,,,,,
200,11/16/07,Jay Richards,4,http://www.veritas.org/talks/christian-perspective-environment/?view=all-talks&ccm_paging_p=42,,A Christian Perspective on the Environment,,,,,,,,,,,,,,,,,,,,,
200,11/15/07,Guillermo Gonzalez,4,http://www.veritas.org/talks/our-privileged-planet/?view=all-talks&ccm_paging_p=42,,Our Privileged Planet,,,,,,,,,,,,,,,,,,,,,
200,11/14/07,Jon Rittenhouse,4,http://www.veritas.org/talks/postmodernism/?view=all-talks&ccm_paging_p=42,,Postmodernism,,,,,,,,,,,,,,,,,,,,,
200,11/8/07,Greg Ganssle,4,http://www.veritas.org/talks/faith-reason-and-knowledge-god/?view=all-talks&ccm_paging_p=42,,"Faith, Reason, and the Knowledge of God",,,,,,,,,,,,,,,,,,,,,
200,10/26/07,Amy Orr-Ewing,4,http://www.veritas.org/talks/bible-intolerant/?view=all-talks&ccm_paging_p=42,,Is the Bible Intolerant?,,,,,,,,,,,,,,,,,,,,,
200,10/26/07,Os Guinness,4,http://www.veritas.org/talks/time-truth-living-free-world-lies-hype-and-spin/?view=all-talks&ccm_paging_p=43,,"Time for Truth: Living Free in a World of Lies, Hype and Spin",,,,,,,,,,,,,,,,,,,,,
200,10/25/07,Vishal Mangalwadi,4,http://www.veritas.org/talks/truth-and-social-reform/?view=all-talks&ccm_paging_p=43,,Truth and Social Reform,,,,,,,,,,,,,,,,,,,,,
200,10/24/07,Mary Poplin,4,http://www.veritas.org/talks/seeking-truth-radical-conversion-professor/?view=all-talks&ccm_paging_p=43,,Seeking Truth: The Radical Conversion of a Professor,,,,,,,,,,,,,,,,,,,,,
200,10/20/07,Guillermo Gonzalez|Jay Richards,4,http://www.veritas.org/talks/fine-tuning-universe/?view=all-talks&ccm_paging_p=43,,The Fine-Tuning of the Universe,,,,,,,,,,,,,,,,,,,,,
200,10/17/07,W. Brad Wilcox,4,http://www.veritas.org/talks/wedded-bliss-what-makes-happy-marriages/?view=all-talks&ccm_paging_p=43,,Wedded Bliss: What Makes for Happy Marriages,,,,,,,,,,,,,,,,,,,,,
200,4/12/07,Kelly Monroe Kullberg,4,http://www.veritas.org/talks/interpersonal-forgiveness-whats-so-good-about-loving-your-enemy/?view=all-talks&ccm_paging_p=43,,Interpersonal Forgiveness: What's So Good About Loving Your Enemy?,,,,,,,,,,,,,,,,,,,,,
200,4/11/07,Fritz Schaefer,4,http://www.veritas.org/talks/big-bang-stephen-hawking-and-god1/?view=all-talks&ccm_paging_p=43,,"The Big Bang, Stephen Hawking, and God",,,,,,,,,,,,,,,,,,,,,
200,4/11/07,William Lane Craig,4,http://www.veritas.org/talks/wednesday-keynote-and-q/?view=all-talks&ccm_paging_p=43,,Wednesday Keynote and Q&A,,,,,,,,,,,,,,,,,,,,,
200,4/10/07,H. Fritz Schaefer III,4,http://www.veritas.org/talks/big-bang-stephen-hawking-and-god6/?view=all-talks&ccm_paging_p=43,,"The Big Bang, Stephen Hawking, and God",,,,,,,,,,,,,,,,,,,,,
200,4/10/07,William Lane Craig,4,http://www.veritas.org/talks/tuesday-keynote/?view=all-talks&ccm_paging_p=43,,Tuesday Keynote,,,,,,,,,,,,,,,,,,,,,
200,4/10/07,H. Fritz Schaefer III,4,http://www.veritas.org/talks/big-bang-stephen-hawking-and-god5/?view=all-talks&ccm_paging_p=43,,"The Big Bang, Stephen Hawking, and God",,,,,,,,,,,,,,,,,,,,,
200,3/28/07,Mary Poplin,4,http://www.veritas.org/talks/making-mind-set-against-god-intellectual-principles-i-was-and-wasnt-taught-college/?view=all-talks&ccm_paging_p=43,,The Making of a Mind Set Against God: The Intellectual Principles I Was and Wasn't Taught in College,,,,,,,,,,,,,,,,,,,,,
200,3/27/07,Beverly Chen,4,http://www.veritas.org/talks/created-connect-purpose-relationships/?view=all-talks&ccm_paging_p=43,,Created to Connect: The Purpose of Relationships,,,,,,,,,,,,,,,,,,,,,
200,3/26/07,Jimmy McGee,4,http://www.veritas.org/talks/journey-towards-wholeness-while-making-difference-world/?view=all-talks&ccm_paging_p=43,,The Journey Towards Wholeness while Making a Difference in the World,,,,,,,,,,,,,,,,,,,,,
200,3/3/07,Rosalind Picard|Rodney Brooks,4,http://www.veritas.org/talks/living-machines-can-robots-become-human/?view=all-talks&ccm_paging_p=43,,Living Machines: Can Robots Become Human?,,,,,,,,,,,,,,,,,,,,,
200,3/2/07,Ian Hutchinson|Ned Hall,4,http://www.veritas.org/talks/belligerents-or-brothers/?view=all-talks&ccm_paging_p=44,,Belligerents or Brothers?,,,,,,,,,,,,,,,,,,,,,
200,2/28/07,Steve McDaniel,4,http://www.veritas.org/talks/how-do-we-know-bible-true-evidence-dead-sea-scrolls-and-other-archeological-findings/?view=all-talks&ccm_paging_p=44,,How Do We Know the Bible Is True?: Evidence from the Dead Sea Scrolls and Other Archeological Findings,,,,,,,,,,,,,,,,,,,,,
200,2/28/07,Greg Jesson,4,http://www.veritas.org/talks/why-good-god-allows-suffering/?view=all-talks&ccm_paging_p=44,,Why A Good God Allows Suffering,,,,,,,,,,,,,,,,,,,,,
200,2/27/07,Garrett DeWeese|Richard Gale Ph.D.|Tim Geddert Ph.D.|Terry Winant Ph.D.,4,http://www.veritas.org/talks/what-does-it-mean-be-human1/?view=all-talks&ccm_paging_p=44,,What Does It Mean to Be Human?,,,,,,,,,,,,,,,,,,,,,
200,2/27/07,Hugh Ross|Fazale Rana|Bob Brick|Paul Lindahl|Thomas McKnight,4,http://www.veritas.org/talks/evolution-or-intelligent-design/?view=all-talks&ccm_paging_p=44,,Evolution or Intelligent Design?,,,,,,,,,,,,,,,,,,,,,
200,2/26/07,Hugh Ross|Fazale Rana,4,http://www.veritas.org/talks/hope-purpose-and-destiny-what-science-tells-us-about-future-humanity/?view=all-talks&ccm_paging_p=44,,"Hope, Purpose, and Destiny: What Science Tells Us About the Future of Humanity",,,,,,,,,,,,,,,,,,,,,
200,2/24/07,Mark Campisano|Karen Hung Kees|Andrea Reid,4,http://www.veritas.org/talks/lifepostharvardedu/?view=all-talks&ccm_paging_p=44,,life@post.harvard.edu,,,,,,,,,,,,,,,,,,,,,
200,2/22/07,Francis J. Beckwith,4,http://www.veritas.org/talks/why-be-tolerant/?view=all-talks&ccm_paging_p=44,,Why Be Tolerant?,,,,,,,,,,,,,,,,,,,,,
200,2/22/07,Michael Caldwell,4,http://www.veritas.org/talks/human-musical-expression/?view=all-talks&ccm_paging_p=44,,Human Musical Expression,,,,,,,,,,,,,,,,,,,,,
200,2/21/07,Bruce S. Thornton Ph.D.,4,http://www.veritas.org/talks/have-humans-progressed/?view=all-talks&ccm_paging_p=44,,Have Humans Progressed?,,,,,,,,,,,,,,,,,,,,,
200,2/21/07,Francis J. Beckwith,4,http://www.veritas.org/talks/can-we-be-good-without-god1/?view=all-talks&ccm_paging_p=44,,Can We Be Good Without God?,,,,,,,,,,,,,,,,,,,,,
200,2/21/07,Owen Gingerich,4,http://www.veritas.org/talks/pornography-whats-big-deal/?view=all-talks&ccm_paging_p=44,,Pornography: What's the Big Deal?,,,,,,,,,,,,,,,,,,,,,
200,2/21/07,Denis Alexander|Janna Levin,4,http://www.veritas.org/talks/dawkins-and-divine/?view=all-talks&ccm_paging_p=44,,Dawkins and the Divine,,,,,,,,,,,,,,,,,,,,,
200,2/20/07,Larry Martin,4,http://www.veritas.org/talks/social-justice-human-slaveryhuman-freedom/?view=all-talks&ccm_paging_p=44,,Social Justice: Human Slavery/Human Freedom,,,,,,,,,,,,,,,,,,,,,
200,12/31/06,Alister McGrath|David Helfand,4,DagGhOvR8Js?rel=0,,"The God Delusion? Richard Dawkins, Daniel Dennett, and the Meaning of Life",,,,,,,,,,,,,,,,,,,,,
200,12/31/06,Alister McGrath|David Helfand,4,DagGhOvR8Js?rel=0,,"The God Delusion? Richard Dawkins, Daniel Dennett, and the Meaning of Life",,,,,,,,,,,,,,,,,,,,,
200,12/31/06,Vinoth Ramachandra|Jeffrey Sachs|Larry Reed,4,http://www.veritas.org/talks/who-will-solve-problem-poverty-bono-bill-gates-you/?view=all-talks&ccm_paging_p=45,,"Who Will Solve the Problem of Poverty? Bono, Bill Gates, You?",,,,,,,,,,,,,,,,,,,,,
200,12/1/06,Dallas Willard,4,http://www.veritas.org/talks/nature-and-necessity-worldviews/?view=all-talks&ccm_paging_p=45,,The Nature and Necessity of Worldviews,,,,,,,,,,,,,,,,,,,,,
200,11/15/06,Alvin Plantinga,4,PwE_D9GUC0s,,An Evolutionary Argument Against Naturalism,,,,,,,,,,,,,,,,,,,,,
200,11/15/06,Craig Blomberg,4,http://www.veritas.org/talks/debugging-da-vinci-code/?view=all-talks&ccm_paging_p=45,,"Debugging ""The Da Vinci Code""",,,,,,,,,,,,,,,,,,,,,
200,10/24/06,D.A. Carson,4,http://www.veritas.org/talks/home-amid-wounds-was-jesus-dying-god-or-death-death/?view=all-talks&ccm_paging_p=45,,Home Amid the Wounds: Was Jesus a Dying God or the Death of Death?,,,,,,,,,,,,,,,,,,,,,
200,10/20/06,N. T. Wright,4,http://www.veritas.org/talks/simply-christian/?view=all-talks&ccm_paging_p=45,,Simply Christian,,,,,,,,,,,,,,,,,,,,,
200,9/14/06,Erwin McManus|T.K. Nakagaki,4,http://www.veritas.org/talks/there-purpose-life-buddhist-and-christian-perspecitve/?view=all-talks&ccm_paging_p=45,,Is There Purpose to Life? A Buddhist and a Christian Perspecitve,,,,,,,,,,,,,,,,,,,,,
200,4/9/06,Ron Sider,4,http://www.veritas.org/talks/new-vision-overcoming-poverty-america/?view=all-talks&ccm_paging_p=45,,A New Vision of Overcoming Poverty in America,,,,,,,,,,,,,,,,,,,,,
200,4/9/06,Todd Madigan,4,http://www.veritas.org/talks/paradox-poverty/?view=all-talks&ccm_paging_p=45,,The Paradox of Poverty,,,,,,,,,,,,,,,,,,,,,
200,4/9/06,Bethany Hoang,4,http://www.veritas.org/talks/why-good-people-do-nothing/?view=all-talks&ccm_paging_p=45,,Why Good People Do Nothing,,,,,,,,,,,,,,,,,,,,,
200,3/15/06,J. Budziszewski,4,http://www.veritas.org/talks/playing-dumb-natural-consequences-violating-natural-law/?view=all-talks&ccm_paging_p=45,,Playing Dumb: The Natural Consequences of Violating the Natural Law,,,,,,,,,,,,,,,,,,,,,
200,3/15/06,J. Budziszewski,4,http://www.veritas.org/talks/natural-law-moral-truth-and-conscience/?view=all-talks&ccm_paging_p=45,,"Natural Law, Moral Truth, and Conscience",,,,,,,,,,,,,,,,,,,,,
200,3/15/06,J. Budziszewski,4,http://www.veritas.org/talks/toleration-and-moral-truth/?view=all-talks&ccm_paging_p=45,,Toleration and Moral Truth,,,,,,,,,,,,,,,,,,,,,
